order_id,business_id,rider_id,flour_id,order_date,total_amount,quantity_bags,price_per_bag,payment_method,order_status
ORD-112861,BIZ-1035,3,3,2025-10-15,240000.0,24,10000.0,POS,Pending
ORD-592198,BIZ-1053,2,2,2025-10-18,21000.0,2,10500.0,POS,Delivered
ORD-457256,BIZ-1005,1,3,2025-10-15,399000.0,38,10500.0,Bank Transfer,Cancelled
ORD-153872,BIZ-1055,3,2,2025-10-06,152000.0,16,9500.0,Bank Transfer,Pending
ORD-600935,BIZ-1031,1,3,2025-10-08,220500.0,21,10500.0,POS,Delivered
ORD-168517,BIZ-1014,3,2,2025-10-04,283500.0,27,10500.0,POS,Delivered
ORD-177680,BIZ-1004,4,3,2025-10-13,360000.0,36,10000.0,Cash,Delivered
ORD-819796,BIZ-1059,2,1,2025-10-18,300000.0,30,10000.0,POS,Pending
ORD-256445,BIZ-1029,2,5,2025-10-02,127400.0,13,9800.0,Bank Transfer,Pending
ORD-418594,BIZ-1047,4,5,2025-10-25,186200.0,19,9800.0,Cash,Pending
ORD-360247,BIZ-1033,2,4,2025-10-03,360000.0,36,10000.0,POS,Cancelled
ORD-901577,BIZ-1047,4,5,2025-10-04,367500.0,35,10000.0,Bank Transfer,Pending
ORD-725084,BIZ-1052,3,5,2025-10-13,30000.0,3,10000.0,Cash,Cancelled
ORD-336650,BIZ-1019,1,2,2025-10-24,178500.0,17,10500.0,POS,Pending
ORD-498855,BIZ-1000,1,4,2025-10-24,360000.0,36,10000.0,POS,Cancelled
ORD-564226,BIZ-1018,1,4,2025-10-14,372400.0,38,9800.0,POS,Cancelled
ORD-717113,BIZ-1015,3,4,2025-10-09,147000.0,15,9800.0,Cash,Pending
ORD-420214,BIZ-1029,1,4,2025-10-30,294500.0,31,9500.0,POS,Delivered
ORD-163156,BIZ-1055,4,2,2025-10-18,283500.0,27,10500.0,Cash,Pending
ORD-876039,BIZ-1040,3,2,2025-10-19,180500.0,19,9500.0,POS,Cancelled
ORD-899787,BIZ-1049,4,2,2025-10-03,29400.0,3,10000.0,Bank Transfer,Pending
ORD-321275,BIZ-1061,2,4,2025-10-07,313600.0,32,9800.0,Bank Transfer,Pending
ORD-185131,BIZ-1058,2,5,2025-10-08,351500.0,37,9500.0,Cash,Cancelled
ORD-282256,BIZ-1003,1,3,2025-10-05,367500.0,35,10500.0,Cash,Delivered
ORD-264136,BIZ-1041,1,3,2025-10-17,80000.0,8,10000.0,POS,Pending
ORD-572387,BIZ-1041,2,5,2025-10-01,114000.0,12,10000.0,POS,Cancelled
ORD-592738,BIZ-1031,4,3,2025-10-21,127400.0,13,9800.0,POS,Pending
ORD-342720,BIZ-1056,3,2,2025-10-09,63000.0,6,10500.0,Bank Transfer,Pending
ORD-396451,BIZ-1057,3,5,2025-10-09,205800.0,21,9800.0,Cash,Delivered
ORD-576086,BIZ-1053,2,5,2025-10-22,290000.0,29,10000.0,POS,Cancelled
ORD-344762,BIZ-1004,2,5,2025-10-03,351500.0,37,9500.0,POS,Delivered
ORD-926097,BIZ-1033,4,5,2025-10-28,38000.0,4,9500.0,Bank Transfer,Pending
ORD-718439,BIZ-1047,3,5,2025-10-24,330000.0,33,10000.0,Cash,Cancelled
ORD-307428,BIZ-1054,1,3,2025-10-20,147000.0,15,9800.0,Bank Transfer,Pending
ORD-671015,BIZ-1026,4,3,2025-10-13,390000.0,39,10000.0,POS,Cancelled
ORD-256226,BIZ-1061,3,3,2025-10-07,137200.0,14,9800.0,POS,Cancelled
ORD-966785,BIZ-1025,3,4,2025-10-28,228000.0,24,9500.0,POS,Cancelled
ORD-162535,BIZ-1022,1,5,2025-10-05,127400.0,13,9800.0,POS,Pending
ORD-422554,BIZ-1046,4,4,2025-10-05,78400.0,8,9800.0,POS,Pending
ORD-964278,BIZ-1026,1,3,2025-10-18,42000.0,4,10500.0,Cash,Cancelled
ORD-402630,BIZ-1005,2,4,2025-10-18,42000.0,4,10500.0,Cash,Pending
ORD-591465,BIZ-1000,3,4,2025-10-14,9800.0,1,9800.0,Cash,Pending
ORD-833723,BIZ-1027,3,3,2025-10-21,47500.0,5,9500.0,Bank Transfer,Pending
ORD-385470,BIZ-1024,1,3,2025-10-13,264600.0,27,9800.0,Cash,Pending
ORD-617781,BIZ-1050,4,4,2025-10-16,304500.0,29,10500.0,POS,Cancelled
ORD-727086,BIZ-1009,2,4,2025-10-14,343000.0,35,9800.0,Bank Transfer,Cancelled
ORD-553014,BIZ-1053,1,4,2025-10-02,254800.0,26,9800.0,Bank Transfer,Pending
ORD-733039,BIZ-1037,4,2,2025-10-23,315000.0,30,10500.0,Bank Transfer,Pending
ORD-195763,BIZ-1061,2,2,2025-10-08,225400.0,23,9800.0,POS,Delivered
ORD-807053,BIZ-1002,3,2,2025-10-07,31500.0,3,10500.0,Bank Transfer,Delivered
ORD-703139,BIZ-1012,4,4,2025-10-26,66500.0,7,9500.0,Bank Transfer,Cancelled
ORD-121753,BIZ-1034,4,2,2025-10-18,31500.0,3,10500.0,POS,Delivered
ORD-804938,BIZ-1000,2,2,2025-10-30,39200.0,4,9800.0,POS,Cancelled
ORD-704238,BIZ-1036,1,5,2025-10-25,210000.0,21,10000.0,Bank Transfer,Cancelled
ORD-893005,BIZ-1000,4,1,2025-10-02,333200.0,34,9800.0,Cash,Delivered
ORD-644173,BIZ-1038,4,3,2025-10-06,352800.0,36,9800.0,Bank Transfer,Pending
ORD-391668,BIZ-1026,4,3,2025-10-20,250000.0,25,10000.0,Bank Transfer,Pending
ORD-713762,BIZ-1000,4,2,2025-10-06,245000.0,25,9800.0,Bank Transfer,Pending
ORD-953797,BIZ-1028,3,3,2025-10-14,105000.0,10,10500.0,Cash,Cancelled
ORD-195674,BIZ-1028,4,2,2025-10-15,333200.0,34,10000.0,Cash,Delivered
ORD-528184,BIZ-1056,4,5,2025-10-15,209000.0,22,9500.0,Bank Transfer,Cancelled
ORD-802685,BIZ-1015,2,3,2025-10-10,123500.0,13,9500.0,POS,Cancelled
ORD-268637,BIZ-1052,3,2,2025-10-04,370500.0,39,9500.0,POS,Cancelled
ORD-827369,BIZ-1055,4,2,2025-10-10,352800.0,36,9800.0,Cash,Pending
ORD-794769,BIZ-1041,1,4,2025-10-15,9800.0,1,9800.0,POS,Pending
ORD-953085,BIZ-1025,4,2,2025-10-29,156800.0,16,9800.0,POS,Pending
ORD-138479,BIZ-1012,4,5,2025-10-23,199500.0,19,10500.0,Cash,Pending
ORD-429795,BIZ-1022,4,4,2025-10-14,252000.0,24,10500.0,POS,Pending
ORD-221552,BIZ-1007,2,5,2025-10-08,205800.0,21,9800.0,Cash,Delivered
ORD-523808,BIZ-1018,1,4,2025-10-30,362600.0,37,9800.0,Cash,Cancelled
ORD-964998,BIZ-1015,2,2,2025-10-26,399000.0,38,10500.0,Bank Transfer,Pending
ORD-789606,BIZ-1039,1,3,2025-10-30,157500.0,15,10500.0,POS,Cancelled
ORD-584417,BIZ-1031,4,3,2025-10-27,220000.0,22,10000.0,Cash,Delivered
ORD-296694,BIZ-1009,1,3,2025-10-13,225400.0,23,9800.0,Bank Transfer,Cancelled
ORD-752878,BIZ-1041,3,4,2025-10-16,38000.0,4,9500.0,Bank Transfer,Pending
ORD-755788,BIZ-1027,3,2,2025-10-23,88200.0,9,9800.0,Bank Transfer,Delivered
ORD-154118,BIZ-1007,2,4,2025-10-14,346500.0,33,10500.0,POS,Cancelled
ORD-675898,BIZ-1053,4,4,2025-10-07,420000.0,40,10500.0,Bank Transfer,Cancelled
ORD-402020,BIZ-1015,3,4,2025-10-04,378000.0,36,10500.0,POS,Cancelled
ORD-832168,BIZ-1002,3,3,2025-10-14,180000.0,18,10000.0,Bank Transfer,Delivered
ORD-130271,BIZ-1007,1,2,2025-10-15,68600.0,7,9800.0,POS,Cancelled
ORD-738448,BIZ-1027,2,3,2025-10-30,170000.0,17,10000.0,Bank Transfer,Pending
ORD-844261,BIZ-1051,1,2,2025-10-24,273000.0,26,10500.0,Cash,Cancelled
ORD-677596,BIZ-1003,3,3,2025-10-05,57000.0,6,10000.0,Cash,Pending
ORD-527809,BIZ-1055,3,4,2025-10-01,378000.0,36,10500.0,POS,Delivered
ORD-982277,BIZ-1043,4,5,2025-10-03,63000.0,6,10500.0,POS,Delivered
ORD-583863,BIZ-1025,1,2,2025-10-28,323000.0,34,9500.0,POS,Cancelled
ORD-779172,BIZ-1004,3,4,2025-10-29,310000.0,31,10000.0,POS,Pending
ORD-622584,BIZ-1055,1,5,2025-10-25,332500.0,35,9500.0,Bank Transfer,Delivered
ORD-406039,BIZ-1002,4,4,2025-10-28,372400.0,38,9800.0,Cash,Delivered
ORD-386706,BIZ-1007,4,5,2025-10-16,362600.0,37,9800.0,Cash,Cancelled
ORD-605937,BIZ-1017,2,1,2025-10-13,85500.0,9,9500.0,Bank Transfer,Pending
ORD-355570,BIZ-1016,2,3,2025-10-30,142500.0,15,9500.0,Cash,Delivered
ORD-251668,BIZ-1023,4,2,2025-10-14,189000.0,18,10500.0,Cash,Cancelled
ORD-728492,BIZ-1055,1,3,2025-10-12,262500.0,25,10500.0,Bank Transfer,Cancelled
ORD-243139,BIZ-1016,3,4,2025-10-16,186200.0,19,9800.0,Cash,Delivered
ORD-389666,BIZ-1037,4,5,2025-10-26,245000.0,25,9800.0,Cash,Delivered
ORD-995916,BIZ-1039,2,3,2025-10-24,57000.0,6,9500.0,Cash,Pending
ORD-925981,BIZ-1051,3,2,2025-10-13,68600.0,7,9800.0,Cash,Pending
ORD-960408,BIZ-1048,3,4,2025-10-16,378000.0,36,10500.0,Bank Transfer,Pending
ORD-861319,BIZ-1031,2,3,2025-10-01,342000.0,36,9500.0,Bank Transfer,Pending
ORD-715448,BIZ-1043,3,2,2025-10-09,283500.0,27,10500.0,POS,Cancelled
ORD-791998,BIZ-1022,1,2,2025-10-18,115500.0,11,10500.0,Cash,Pending
ORD-255813,BIZ-1015,1,4,2025-10-15,189000.0,18,10500.0,Bank Transfer,Pending
ORD-607868,BIZ-1032,2,3,2025-10-14,189000.0,18,10500.0,Bank Transfer,Pending
ORD-678727,BIZ-1034,4,2,2025-10-11,166600.0,17,9800.0,Cash,Delivered
ORD-495533,BIZ-1012,3,3,2025-10-23,90000.0,9,10000.0,Cash,Cancelled
ORD-437408,BIZ-1043,4,5,2025-10-14,250000.0,25,10000.0,Cash,Cancelled
ORD-831380,BIZ-1001,2,5,2025-10-27,382200.0,39,9800.0,POS,Cancelled
ORD-501574,BIZ-1008,2,2,2025-10-08,136500.0,13,10500.0,Cash,Pending
ORD-913217,BIZ-1046,1,5,2025-10-08,199500.0,19,10500.0,Cash,Pending
ORD-433632,BIZ-1042,3,2,2025-10-13,260000.0,26,10000.0,POS,Cancelled
ORD-839485,BIZ-1048,4,2,2025-10-23,114000.0,12,9500.0,Cash,Pending
ORD-499749,BIZ-1030,4,2,2025-10-28,52500.0,5,10500.0,POS,Pending
ORD-795928,BIZ-1053,1,3,2025-10-12,160000.0,16,10000.0,Cash,Delivered
ORD-783691,BIZ-1015,4,3,2025-10-24,304500.0,29,10500.0,POS,Delivered
ORD-619389,BIZ-1055,3,1,2025-10-30,228000.0,24,9500.0,POS,Cancelled
ORD-232378,BIZ-1009,3,3,2025-10-29,225400.0,23,9800.0,Cash,Pending
ORD-718849,BIZ-1045,3,5,2025-10-16,66500.0,7,9500.0,Bank Transfer,Cancelled
ORD-205239,BIZ-1017,4,5,2025-10-10,333200.0,34,9800.0,Cash,Pending
ORD-561694,BIZ-1034,2,4,2025-10-27,372400.0,38,9800.0,Cash,Delivered
ORD-579123,BIZ-1000,3,4,2025-10-03,199500.0,19,10500.0,POS,Delivered
ORD-251157,BIZ-1044,2,3,2025-10-01,230000.0,23,10000.0,Bank Transfer,Cancelled
ORD-786587,BIZ-1001,4,4,2025-10-13,310000.0,31,10000.0,Cash,Cancelled
ORD-178463,BIZ-1025,3,5,2025-10-30,290000.0,29,10000.0,Bank Transfer,Cancelled
ORD-377896,BIZ-1032,2,4,2025-10-15,76000.0,8,9500.0,POS,Delivered
ORD-826353,BIZ-1044,1,5,2025-10-11,156800.0,16,9800.0,POS,Pending
ORD-184216,BIZ-1055,4,2,2025-10-12,294000.0,30,9800.0,Bank Transfer,Cancelled
ORD-993744,BIZ-1059,3,2,2025-10-26,294000.0,28,10500.0,Cash,Cancelled
ORD-659543,BIZ-1039,3,1,2025-10-21,294000.0,28,10500.0,Bank Transfer,Pending
ORD-432043,BIZ-1054,1,1,2025-10-12,47500.0,5,9500.0,Cash,Delivered
ORD-896290,BIZ-1052,2,3,2025-10-19,285000.0,30,9500.0,POS,Cancelled
ORD-667296,BIZ-1026,4,4,2025-10-15,220500.0,21,10500.0,Cash,Pending
ORD-171744,BIZ-1006,2,4,2025-10-02,294000.0,30,9800.0,POS,Delivered
ORD-817644,BIZ-1059,1,5,2025-10-08,199500.0,21,9500.0,Bank Transfer,Delivered
ORD-338536,BIZ-1037,4,3,2025-10-28,235200.0,24,9800.0,POS,Delivered
ORD-555052,BIZ-1022,4,2,2025-10-23,388500.0,37,10500.0,Cash,Cancelled
ORD-897305,BIZ-1056,1,3,2025-10-30,343000.0,35,9800.0,Cash,Delivered
ORD-205389,BIZ-1046,4,4,2025-10-20,120000.0,12,10000.0,Cash,Delivered
ORD-827712,BIZ-1033,1,3,2025-10-14,313600.0,32,9800.0,POS,Cancelled
ORD-130353,BIZ-1005,4,3,2025-10-09,336000.0,32,10500.0,POS,Pending
ORD-934816,BIZ-1003,3,4,2025-10-02,313600.0,32,9800.0,Bank Transfer,Pending
ORD-475876,BIZ-1002,1,5,2025-10-02,30000.0,3,10000.0,Bank Transfer,Pending
ORD-252640,BIZ-1030,3,4,2025-10-12,388500.0,37,10500.0,Cash,Cancelled
ORD-532067,BIZ-1053,4,2,2025-10-08,228000.0,24,10000.0,Cash,Delivered
ORD-931016,BIZ-1004,3,3,2025-10-17,160000.0,16,10000.0,Cash,Pending
ORD-283573,BIZ-1017,3,2,2025-10-06,63000.0,6,10500.0,Bank Transfer,Cancelled
ORD-501126,BIZ-1036,4,2,2025-10-03,380000.0,38,10000.0,POS,Delivered
ORD-352528,BIZ-1017,3,5,2025-10-19,137200.0,14,9800.0,POS,Pending
ORD-711484,BIZ-1027,2,5,2025-10-15,382200.0,39,9800.0,Cash,Cancelled
ORD-583550,BIZ-1036,1,3,2025-10-05,171000.0,18,9500.0,Bank Transfer,Pending
ORD-581894,BIZ-1008,1,2,2025-10-20,88200.0,9,10000.0,POS,Pending
ORD-109853,BIZ-1055,4,2,2025-10-08,168000.0,16,10500.0,POS,Cancelled
ORD-587853,BIZ-1033,4,3,2025-10-27,189000.0,18,10500.0,Bank Transfer,Cancelled
ORD-810526,BIZ-1056,2,1,2025-10-28,63000.0,6,10500.0,Cash,Pending
ORD-177449,BIZ-1054,3,3,2025-10-17,199500.0,21,9500.0,POS,Cancelled
ORD-462351,BIZ-1041,4,2,2025-10-14,218500.0,23,9500.0,Cash,Delivered
ORD-413685,BIZ-1049,2,5,2025-10-30,320000.0,32,10000.0,Cash,Cancelled
ORD-544920,BIZ-1030,4,5,2025-10-20,362600.0,37,9800.0,POS,Delivered
ORD-579027,BIZ-1014,4,4,2025-10-21,28500.0,3,9500.0,Bank Transfer,Delivered
ORD-308894,BIZ-1018,3,3,2025-10-26,304500.0,29,10500.0,Bank Transfer,Cancelled
ORD-994787,BIZ-1041,1,5,2025-10-30,90000.0,9,10000.0,Bank Transfer,Cancelled
ORD-348728,BIZ-1021,3,5,2025-10-15,240000.0,24,10000.0,POS,Cancelled
ORD-476395,BIZ-1012,4,5,2025-10-12,104500.0,11,9500.0,POS,Cancelled
ORD-833247,BIZ-1040,3,4,2025-10-18,157500.0,15,10500.0,Bank Transfer,Delivered
ORD-970357,BIZ-1057,1,2,2025-10-09,294500.0,31,9500.0,POS,Cancelled
ORD-387813,BIZ-1053,3,5,2025-10-20,275500.0,29,9500.0,Bank Transfer,Pending
ORD-819112,BIZ-1039,3,2,2025-10-01,94500.0,9,10500.0,Cash,Delivered
ORD-151426,BIZ-1029,2,1,2025-10-24,66500.0,7,9500.0,Cash,Delivered
ORD-881369,BIZ-1048,1,4,2025-10-28,245000.0,25,9800.0,POS,Cancelled
ORD-400096,BIZ-1033,4,5,2025-10-15,9800.0,1,9800.0,POS,Delivered
ORD-341296,BIZ-1059,4,2,2025-10-24,105000.0,10,10500.0,Bank Transfer,Delivered
ORD-469435,BIZ-1038,4,5,2025-10-19,85500.0,9,9500.0,Cash,Pending
ORD-299367,BIZ-1046,2,4,2025-10-07,88200.0,9,10000.0,Bank Transfer,Cancelled
ORD-810687,BIZ-1054,3,5,2025-10-19,390000.0,39,10000.0,Bank Transfer,Cancelled
ORD-904751,BIZ-1003,4,5,2025-10-23,382200.0,39,9800.0,POS,Delivered
ORD-979060,BIZ-1016,4,4,2025-10-20,168000.0,16,10500.0,Bank Transfer,Pending
ORD-201883,BIZ-1056,3,5,2025-10-05,370500.0,39,9500.0,Cash,Delivered
ORD-777737,BIZ-1049,2,2,2025-10-28,262500.0,25,10500.0,Cash,Delivered
ORD-926918,BIZ-1032,3,5,2025-10-02,19000.0,2,9500.0,Bank Transfer,Delivered
ORD-707727,BIZ-1012,2,3,2025-10-14,42000.0,4,10500.0,Cash,Cancelled
ORD-237795,BIZ-1021,1,5,2025-10-11,247000.0,26,9500.0,Bank Transfer,Pending
ORD-409445,BIZ-1059,1,5,2025-10-03,58800.0,6,9800.0,Cash,Cancelled
ORD-535686,BIZ-1013,4,2,2025-10-10,50000.0,5,10000.0,Bank Transfer,Delivered
ORD-238579,BIZ-1018,3,1,2025-10-06,63000.0,6,10500.0,POS,Cancelled
ORD-483629,BIZ-1024,1,4,2025-10-24,40000.0,4,10000.0,Bank Transfer,Cancelled
ORD-385765,BIZ-1059,1,3,2025-10-16,85500.0,9,9500.0,Cash,Cancelled
ORD-369452,BIZ-1026,1,5,2025-10-25,340000.0,34,10000.0,Bank Transfer,Cancelled
ORD-605254,BIZ-1028,3,5,2025-10-28,171000.0,18,9500.0,Cash,Pending
ORD-409478,BIZ-1027,2,4,2025-10-30,323000.0,34,9500.0,Cash,Pending
ORD-455168,BIZ-1022,3,1,2025-10-23,330000.0,33,10000.0,POS,Delivered
ORD-591081,BIZ-1041,2,4,2025-10-25,235200.0,24,10000.0,POS,Cancelled
ORD-247594,BIZ-1038,3,4,2025-10-29,78400.0,8,9800.0,Bank Transfer,Delivered
ORD-336574,BIZ-1001,2,3,2025-10-23,31500.0,3,10500.0,Bank Transfer,Delivered
ORD-859396,BIZ-1022,1,5,2025-10-26,31500.0,3,10000.0,Bank Transfer,Pending
ORD-516716,BIZ-1001,3,5,2025-10-21,210000.0,21,10000.0,Bank Transfer,Cancelled
ORD-943671,BIZ-1019,1,4,2025-10-30,39200.0,4,9800.0,Cash,Delivered
ORD-194689,BIZ-1061,2,5,2025-10-17,300000.0,30,10000.0,Bank Transfer,Cancelled
ORD-114594,BIZ-1014,2,2,2025-10-24,285000.0,30,9500.0,Cash,Cancelled
ORD-229592,BIZ-1010,4,5,2025-10-08,196000.0,20,9800.0,POS,Pending
ORD-805511,BIZ-1045,1,4,2025-10-14,127400.0,13,9800.0,Cash,Delivered
ORD-374896,BIZ-1023,3,5,2025-10-23,150000.0,15,10000.0,Bank Transfer,Cancelled
ORD-962367,BIZ-1003,3,2,2025-10-18,250000.0,25,10000.0,POS,Delivered
ORD-489518,BIZ-1059,3,2,2025-10-20,283500.0,27,10500.0,POS,Pending
ORD-345180,BIZ-1032,1,3,2025-10-04,57000.0,6,9500.0,POS,Pending
ORD-749641,BIZ-1028,3,2,2025-10-15,285000.0,30,10000.0,POS,Pending
ORD-688678,BIZ-1029,4,2,2025-10-27,47500.0,5,9500.0,Bank Transfer,Pending
ORD-739717,BIZ-1024,4,5,2025-10-10,170000.0,17,10000.0,Cash,Pending
ORD-166287,BIZ-1043,3,2,2025-10-07,176400.0,18,9800.0,Bank Transfer,Cancelled
ORD-586819,BIZ-1027,3,2,2025-10-20,68600.0,7,9800.0,Cash,Pending
ORD-416869,BIZ-1039,3,5,2025-10-28,220500.0,21,10500.0,Bank Transfer,Pending
ORD-222343,BIZ-1042,2,4,2025-10-20,210000.0,20,10500.0,Bank Transfer,Delivered
ORD-139019,BIZ-1022,1,5,2025-10-05,190000.0,20,9500.0,Bank Transfer,Delivered
ORD-616554,BIZ-1059,4,4,2025-10-10,160000.0,16,10000.0,POS,Pending
ORD-346205,BIZ-1031,3,3,2025-10-04,166600.0,17,9800.0,Cash,Cancelled
ORD-242254,BIZ-1040,3,3,2025-10-27,352800.0,36,9800.0,Bank Transfer,Delivered
ORD-489033,BIZ-1033,3,2,2025-10-12,76000.0,8,9500.0,Bank Transfer,Delivered
ORD-879238,BIZ-1003,3,5,2025-10-21,260000.0,26,10000.0,Bank Transfer,Delivered
ORD-666432,BIZ-1040,4,2,2025-10-21,49000.0,5,9800.0,Bank Transfer,Pending
ORD-878325,BIZ-1013,4,4,2025-10-13,76000.0,8,9500.0,Bank Transfer,Cancelled
ORD-535037,BIZ-1056,4,4,2025-10-22,294000.0,28,10500.0,Cash,Cancelled
ORD-974190,BIZ-1007,2,2,2025-10-20,274400.0,28,10000.0,Bank Transfer,Pending
ORD-527940,BIZ-1060,1,4,2025-10-15,189000.0,18,10500.0,POS,Cancelled
ORD-393328,BIZ-1033,2,3,2025-10-29,392000.0,40,9800.0,Cash,Cancelled
ORD-488528,BIZ-1042,3,1,2025-10-01,294500.0,31,9500.0,Cash,Delivered
ORD-566297,BIZ-1051,1,4,2025-10-07,264600.0,27,9800.0,Cash,Cancelled
ORD-997004,BIZ-1055,4,1,2025-10-29,241500.0,23,10500.0,POS,Cancelled
ORD-818987,BIZ-1030,2,2,2025-10-11,220500.0,21,10500.0,Bank Transfer,Pending
ORD-776149,BIZ-1018,3,5,2025-10-12,382200.0,39,9800.0,Bank Transfer,Pending
ORD-517479,BIZ-1057,1,2,2025-10-11,340000.0,34,10000.0,Bank Transfer,Delivered
ORD-228093,BIZ-1032,3,2,2025-10-09,160000.0,16,10000.0,POS,Pending
ORD-964226,BIZ-1033,1,2,2025-10-29,225400.0,23,9800.0,POS,Pending
ORD-794963,BIZ-1002,2,2,2025-10-14,218500.0,23,9500.0,POS,Delivered
ORD-770556,BIZ-1027,1,3,2025-10-07,320000.0,32,10000.0,Bank Transfer,Delivered
ORD-122394,BIZ-1029,1,1,2025-10-18,39200.0,4,9800.0,POS,Pending
ORD-449709,BIZ-1029,1,2,2025-10-02,10000.0,1,10000.0,Cash,Cancelled
ORD-232040,BIZ-1055,3,4,2025-10-08,120000.0,12,10000.0,Bank Transfer,Cancelled
ORD-315173,BIZ-1049,2,4,2025-10-24,95000.0,10,9500.0,Cash,Cancelled
ORD-902325,BIZ-1027,2,5,2025-10-03,247000.0,26,9500.0,Cash,Delivered
ORD-714867,BIZ-1021,4,5,2025-10-17,115500.0,11,10500.0,Bank Transfer,Cancelled
ORD-344316,BIZ-1056,1,2,2025-10-07,360000.0,36,10000.0,Cash,Pending
ORD-254721,BIZ-1060,1,4,2025-10-10,186200.0,19,9800.0,POS,Cancelled
ORD-724932,BIZ-1012,1,5,2025-10-24,247000.0,26,9500.0,POS,Delivered
ORD-251716,BIZ-1013,4,2,2025-10-01,351500.0,37,9500.0,Cash,Cancelled
ORD-666456,BIZ-1011,2,5,2025-10-30,49000.0,5,9800.0,Bank Transfer,Cancelled
ORD-282973,BIZ-1004,4,1,2025-10-08,60000.0,6,10000.0,Cash,Delivered
ORD-127032,BIZ-1018,2,5,2025-10-04,152000.0,16,9500.0,Bank Transfer,Cancelled
ORD-475644,BIZ-1015,4,3,2025-10-04,9500.0,1,9500.0,POS,Pending
ORD-349489,BIZ-1016,4,3,2025-10-24,115500.0,11,10500.0,Cash,Cancelled
ORD-116547,BIZ-1030,4,2,2025-10-18,237500.0,25,9500.0,Bank Transfer,Pending
ORD-154944,BIZ-1034,2,4,2025-10-06,47500.0,5,9500.0,Cash,Pending
ORD-541409,BIZ-1049,2,2,2025-10-04,66500.0,7,9500.0,Cash,Delivered
ORD-881886,BIZ-1019,2,3,2025-10-16,47500.0,5,9500.0,POS,Delivered
ORD-570050,BIZ-1060,4,2,2025-10-02,274400.0,28,9800.0,Bank Transfer,Delivered
ORD-638169,BIZ-1034,1,3,2025-10-24,215600.0,22,9800.0,POS,Cancelled
ORD-573962,BIZ-1001,2,5,2025-10-18,350000.0,35,10000.0,Bank Transfer,Delivered
ORD-744986,BIZ-1014,4,2,2025-10-16,42000.0,4,10500.0,Bank Transfer,Pending
ORD-921273,BIZ-1049,3,5,2025-10-02,10500.0,1,10500.0,POS,Cancelled
ORD-790909,BIZ-1050,1,4,2025-10-28,409500.0,39,10500.0,Bank Transfer,Delivered
ORD-580292,BIZ-1058,3,3,2025-10-16,110000.0,11,10000.0,Bank Transfer,Pending
ORD-132663,BIZ-1038,4,5,2025-10-20,273000.0,26,10500.0,Bank Transfer,Cancelled
ORD-602248,BIZ-1004,1,5,2025-10-02,367500.0,35,10500.0,Cash,Pending
ORD-546980,BIZ-1037,3,5,2025-10-26,126000.0,12,10500.0,Cash,Pending
ORD-614084,BIZ-1011,2,4,2025-10-21,166600.0,17,9800.0,Bank Transfer,Cancelled
ORD-565108,BIZ-1026,2,3,2025-10-22,66500.0,7,9500.0,POS,Delivered
ORD-184714,BIZ-1002,4,3,2025-10-03,342000.0,36,9500.0,POS,Cancelled
ORD-255539,BIZ-1008,4,5,2025-10-10,303800.0,31,9800.0,Bank Transfer,Pending
ORD-388375,BIZ-1037,3,3,2025-10-02,29400.0,3,9800.0,Bank Transfer,Delivered
ORD-713799,BIZ-1036,1,4,2025-10-19,137200.0,14,9800.0,Cash,Delivered
ORD-440981,BIZ-1053,1,5,2025-10-17,274400.0,28,9800.0,Cash,Cancelled
ORD-726410,BIZ-1053,4,3,2025-10-12,47500.0,5,9500.0,POS,Pending
ORD-575755,BIZ-1047,3,3,2025-10-16,189000.0,18,10500.0,Bank Transfer,Pending
ORD-551096,BIZ-1040,3,4,2025-10-16,98000.0,10,9800.0,POS,Delivered
ORD-835869,BIZ-1012,4,5,2025-10-03,190000.0,19,10000.0,Cash,Cancelled
ORD-786516,BIZ-1008,3,1,2025-10-04,336000.0,32,10500.0,Cash,Pending
ORD-906315,BIZ-1009,3,3,2025-10-20,105000.0,10,10500.0,Cash,Cancelled
ORD-325468,BIZ-1061,4,1,2025-10-17,152000.0,16,9500.0,Cash,Delivered
ORD-339592,BIZ-1047,2,5,2025-10-13,220000.0,22,10000.0,Cash,Cancelled
ORD-967611,BIZ-1032,1,5,2025-10-13,68600.0,7,9800.0,POS,Pending
ORD-536196,BIZ-1033,4,4,2025-10-14,210000.0,21,10000.0,Bank Transfer,Pending
ORD-427730,BIZ-1005,4,5,2025-10-22,147000.0,14,10000.0,Bank Transfer,Cancelled
ORD-797416,BIZ-1049,2,3,2025-10-13,104500.0,11,9500.0,Bank Transfer,Cancelled
ORD-260053,BIZ-1016,1,2,2025-10-08,351500.0,37,9500.0,Bank Transfer,Delivered
ORD-597305,BIZ-1038,4,4,2025-10-21,152000.0,16,10000.0,Cash,Cancelled
ORD-972176,BIZ-1006,2,3,2025-10-03,130000.0,13,10000.0,POS,Pending
ORD-552855,BIZ-1018,1,5,2025-10-03,76000.0,8,9500.0,Cash,Cancelled
ORD-874683,BIZ-1040,4,5,2025-10-03,284200.0,29,9800.0,Cash,Delivered
ORD-236435,BIZ-1037,2,4,2025-10-12,161500.0,17,9500.0,Cash,Delivered
ORD-714953,BIZ-1020,1,2,2025-10-17,107800.0,11,9800.0,POS,Delivered
ORD-688967,BIZ-1040,3,1,2025-10-29,189000.0,18,10500.0,Cash,Delivered
